Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:0n8Ru1viuLZJ22hjIcuWyo,デスクトップ・シンデレラ,Desktop Cinderella,Hachioji P;Hatsune Miku,2/9/2015,270594,12,FALSE,31o5c7mnt35ls3m3bk3qi3zyf3da,2026-03-13T11:34:37Z,vocaloid,TOY'S FACTORY,0.559,0.917,1,-2.847,1,0.0273,0.00186,0.00000602,0.055,0.576,135.029,4
spotify:track:3m7KSxnarfl3DqNotV7ViD,Blue Star,Eight -THE BEST OF 八王子P-,Hachioji P;Hatsune Miku,15/6/2016,220103,32,FALSE,31o5c7mnt35ls3m3bk3qi3zyf3da,2026-03-13T11:34:46Z,vocaloid,TOY'S FACTORY,0.666,0.877,1,-3.733,1,0.0376,0.267,0,0.0888,0.497,132.009,4
spotify:track:1G4dkn8zrs1EJu7MHlx9xj,Carry Me Off,Eight -THE BEST OF 八王子P-,Hachioji P;Hatsune Miku,15/6/2016,216407,21,FALSE,31o5c7mnt35ls3m3bk3qi3zyf3da,2026-03-13T11:34:49Z,vocaloid,TOY'S FACTORY,0.556,0.912,6,-3.379,0,0.0352,0.0258,0,0.188,0.699,134.119,4
spotify:track:484GryjTho5qp6CuVKptyU,ビートシンカー,ビートシンカー,DIVELA,21/11/2018,222525,21,FALSE,31o5c7mnt35ls3m3bk3qi3zyf3da,2026-03-13T11:40:59Z,vocaloid,KARENT,0.347,0.953,0,-2.085,1,0.174,0.0698,0.0000352,0.383,0.42,200.124,4
spotify:track:4lG28tvoRxHYnv8BFxcGL1,Nankai Renai,Exit Tunes Presents Guming From Megpoid,Takanon,1/8/2015,255900,12,FALSE,315ohl5azi4rinehehkt5zi2qvqe,2026-03-13T15:35:06Z,vocaloid,EXIT TUNES,0.427,0.943,4,-1.442,1,0.0412,0.0492,0,0.597,0.868,160.019,4
spotify:track:313HiYthBEMzOgzvkG7Std,Zangemairi,Ukiyomeguri,MAIGO,3/10/2018,201533,33,FALSE,21izpqvzm5xvxycof3g3vdtpi,2026-03-14T05:00:54Z,vocaloid,maigo records,0.645,0.819,7,-4.205,1,0.0474,0.214,0.00073,0.339,0.651,139.929,4
spotify:track:2N1Gc90q9I4bbvpAmxptmw,フラジール,plotoplan,ぬゆり,29/12/2017,270236,45,FALSE,21izpqvzm5xvxycof3g3vdtpi,2026-03-14T05:00:59Z,vocaloid,U&R records,0.651,0.857,5,-6.184,0,0.0726,0.0641,0,0.393,0.923,127.007,4
spotify:track:0vtYm4Mg8ctJJ3K9yFGjs2,チェチェ・チェック・ワンツー!,わたしの未成年観測,WADATAKEAKI KurageP,14/3/2018,202080,39,FALSE,21izpqvzm5xvxycof3g3vdtpi,2026-03-14T05:01:03Z,vocaloid,Subcul-rise Record,0.564,0.909,8,-3.331,1,0.0775,0.00514,0.000345,0.347,0.508,97.524,4
spotify:track:6Lxu9Er4UWqLrYxqQSLJET,厨病激発ボーイ,厨病激発ボーイ,rerulili,16/12/2015,206493,42,FALSE,21izpqvzm5xvxycof3g3vdtpi,2026-03-14T05:01:06Z,vocaloid,MusicRay'n Inc.,0.441,0.922,10,-2.038,0,0.0755,0.00386,0,0.356,0.581,94.878,4
spotify:track:2h4bCE7MvjylTJ6Mvv3ANV,イドラのサーカス,マイネームイズラヴソング,Neru,30/9/2015,211706,41,FALSE,21izpqvzm5xvxycof3g3vdtpi,2026-03-14T05:01:08Z,vocaloid,NBCUniversal Entertainment,0.5,0.959,1,-2.033,1,0.209,0.0256,0.000473,0.33,0.686,90.556,4
spotify:track:6vliklNI1HsMtOwCmJ2gF2,脱獄,マイネームイズラヴソング,Neru,30/9/2015,227120,37,FALSE,21izpqvzm5xvxycof3g3vdtpi,2026-03-14T05:01:09Z,vocaloid,NBCUniversal Entertainment,0.333,0.938,1,-3.003,1,0.204,0.00152,0,0.328,0.563,189.151,3
spotify:track:5sV7RbeYYS2cTMFllcWTQ2,彗星ハネムーン,ナユタン星からの物体Z,Nayutalien,29/8/2018,210600,47,FALSE,21izpqvzm5xvxycof3g3vdtpi,2026-03-14T05:01:15Z,vocaloid,UFO RECORDS,0.557,0.94,11,-1.612,0,0.0584,0.00507,0.0000063,0.0546,0.681,145.007,4
spotify:track:3r6xYYqdyPLrKjEgxaW2N5,くたばろうぜ,CYNICISM,Neru,28/3/2018,206573,38,FALSE,21izpqvzm5xvxycof3g3vdtpi,2026-03-14T05:01:21Z,vocaloid,NBCUniversal Entertainment,0.506,0.939,6,-2.524,1,0.268,0.0633,0,0.268,0.712,155.802,4
spotify:track:4K7rYwUgTDvheX2C5MUIdw,SNOBBISM(feat. z'5),CYNICISM,Neru;z'5,28/3/2018,210826,43,FALSE,21izpqvzm5xvxycof3g3vdtpi,2026-03-14T05:01:23Z,vocaloid,NBCUniversal Entertainment,0.568,0.95,6,-3.7,1,0.344,0.314,0,0.334,0.652,121.9,4
spotify:track:3msADrEiDzqwDcDjPkP3iW,Aunnobeats,Ukiyomeguri,MAIGO,3/10/2018,206640,46,FALSE,21izpqvzm5xvxycof3g3vdtpi,2026-03-14T05:01:27Z,vocaloid,maigo records,0.655,0.645,9,-3.998,1,0.063,0.228,0.000018,0.124,0.752,205.898,4
spotify:track:2UgVu6N3rivSiDI7mIF7YQ,自傷無色,シノニムとヒポクリト,sasanomaly,15/10/2014,217142,39,FALSE,21izpqvzm5xvxycof3g3vdtpi,2026-03-14T05:01:29Z,"anime,vocaloid,j-pop",Rainbow Entertainment,0.426,0.488,3,-6.297,0,0.0368,0.0633,0,0.134,0.825,120.034,4
spotify:track:6tMiqVexM8DVWalDiTXreb,メテオ (feat. 初音ミク),初音ミク「マジカルミライ 2025」OFFICIAL ALBUM,John Zeroness;Hatsune Miku,9/7/2025,515000,20,FALSE,31ydfzve2jqpbpokfsgn6vno457m,2026-03-15T04:27:20Z,vocaloid,KARENT,0.514,0.698,1,-8.428,0,0.0383,0.0102,0.149,0.0562,0.178,139.992,3
spotify:track:6guoy84QjyCcNqBtx3XvlR,アマツキツネ - 10th Anniversary ver.,アマツキツネ 10th Anniversary,Marasy;鏡音リン,26/4/2023,230240,19,FALSE,31ydfzve2jqpbpokfsgn6vno457m,2026-03-15T04:31:44Z,vocaloid,Subcul-rise Record,0.486,0.922,5,-5.566,0,0.0343,0.00313,0.000295,0.299,0.578,95.554,4
spotify:track:0ZAsL6HDh9NqFMQ20jlvp7,弧ギツネの乱 - 10th Anniversary ver.,アマツキツネ 10th Anniversary,Marasy;鏡音リン,26/4/2023,235773,11,FALSE,31ydfzve2jqpbpokfsgn6vno457m,2026-03-15T04:31:50Z,vocaloid,Subcul-rise Record,0.544,0.875,4,-6.585,0,0.0366,0.00818,0.00907,0.3,0.609,97.508,4
spotify:track:6l78GrBnfpUQVxACYjUcc7,天照ラセ - 10th Anniversary ver.,アマツキツネ 10th Anniversary,Marasy;鏡音リン,26/4/2023,263520,7,FALSE,31ydfzve2jqpbpokfsgn6vno457m,2026-03-15T04:33:45Z,vocaloid,Subcul-rise Record,0.54,0.832,8,-6.28,1,0.039,0.00634,0.00802,0.0844,0.655,145.086,4
spotify:track:66eh1jfnyg3PM6iPDad1zM,新人類,アマツキツネ 10th Anniversary,Marasy;鏡音リン,26/4/2023,158853,41,FALSE,31ydfzve2jqpbpokfsgn6vno457m,2026-03-15T04:34:32Z,vocaloid,Subcul-rise Record,0.574,0.948,6,-5.497,1,0.053,0.000972,0.000587,0.279,0.917,144.052,4
spotify:track:0obMtFToN1SPx622t440ai,Packaged,Re:Package,livetune;Hatsune Miku,27/8/2008,294572,33,FALSE,31ydfzve2jqpbpokfsgn6vno457m,2026-03-15T04:35:30Z,vocaloid,AndRec,0.433,0.764,5,-4.605,1,0.0517,0.00012,0.000171,0.0681,0.353,124.974,4
spotify:track:3rYSsIpkwI11kkBhAYvDSO,"Last Night, Good Night",Re:Package,livetune;Hatsune Miku,27/8/2008,380636,35,FALSE,31ydfzve2jqpbpokfsgn6vno457m,2026-03-15T04:35:46Z,vocaloid,AndRec,0.36,0.693,2,-5.087,1,0.0453,0.0228,0.000204,0.276,0.0789,168.066,4
spotify:track:0PMtZmG81iUubO0sUXX1rV,Rollin' Girls,Rollin' Girls,wowaka,1/8/2014,193983,56,FALSE,m737xg4adj8ra9uzizsic9310,2026-03-15T05:23:26Z,vocaloid,EXIT TUNES,0.339,0.611,0,-11.972,0,0.0373,0.00462,0,0.0785,0.355,194.911,4
spotify:track:3OOM1MF7FKvScU6UHWcFDB,Fear Garden,Fear Garden,axopholes;Kagamine Rin,15/3/2025,202110,37,FALSE,31syrqkymf36g6te2xxzhxesj2oe,2026-03-15T09:39:45Z,vocaloid,8883115 Records DK,0.504,0.737,8,-5.806,0,0.108,0.0584,0.00000407,0.148,0.559,85.01,4
spotify:track:6O3xiBjXVgatFl3oYwJrTZ,Re:birthed,ミスルトウ〜神々の宿り木〜,Hitoshizuku;Yama;Kagamine Rin;Kagamine Len,30/9/2015,249746,24,FALSE,315pnsrw6oiq4kqy437rzgw7myfm,2026-03-15T09:53:16Z,vocaloid,WM Japan,0.537,0.9,2,-3.686,0,0.0694,0.0112,0,0.153,0.48,138.014,4
,undefined,undefined,undefined,,,,,31wqw43f6lagc3mtkpww6hjys2ea,2026-03-15T14:34:22Z,,undefined,,,,,,,,,,,,
spotify:track:5tlb0AxuzsMWL2GtEppXGX,Multo,Silakbo,Cup of Joe,17/1/2025,237692,81,FALSE,pastels-and-sweets,2026-03-16T03:31:48Z,"opm,harana,p-pop,parang,pinoy indie,kundiman",Viva Records,0.473,0.561,11,-7.504,1,0.0445,0.433,0.00455,0.0973,0.442,208.053,4
spotify:track:4RYAROzrAfHKL9fAhNwLx5,Glass Wall,Love + Loss,GPHZ,1/3/2015,281160,16,FALSE,eq5vxpeul2n9htsg2kbk8gpbv,2026-03-16T03:45:56Z,vocaloid,ASDR,0.487,0.438,5,-10.09,0,0.0295,0.518,0.00000212,0.11,0.261,140.102,4
spotify:track:1hLmIbQqaBh4yjTBZkkGGI,Story Rider,Story Rider feat.初音ミク,Lip Sync Records,8/5/2013,269000,9,FALSE,eq5vxpeul2n9htsg2kbk8gpbv,2026-03-16T03:45:56Z,vocaloid,KARENT,0.712,0.683,0,-5.599,0,0.0346,0.234,0.00023,0.0439,0.712,129.979,4
spotify:track:2WVBoL2OaErNK6kEVK7Pjo,僕をそんな目で見ないで,きくおミク,Kikuo,13/7/2012,308400,52,FALSE,eq5vxpeul2n9htsg2kbk8gpbv,2026-03-16T03:45:56Z,vocaloid,KarenT,0.601,0.788,4,-5.001,0,0.0303,0.309,0,0.257,0.661,100.002,3
spotify:track:0NHzB3OgabbXJLX2YScYxO,Triple Baka,Triple Baka,decaying,24/7/2010,91532,0,FALSE,eq5vxpeul2n9htsg2kbk8gpbv,2026-03-16T03:45:56Z,,Independent,0.516,0.92,7,-3.236,1,0.103,0.308,0.00000407,0.0676,0.539,179.928,4
spotify:track:0ZCVc6yzGeqLHlbdrxWVHK,teto territory (重音territory ～ ずっとテトのターン),teto territory (重音territory ～ ずっとテトのターン),aki <3;mahoushoujo;melody :3,31/3/2024,207516,2,FALSE,eq5vxpeul2n9htsg2kbk8gpbv,2026-03-16T03:45:56Z,"breakcore,hyperpop,electroclash",krystals,0.409,0.904,8,-3.506,1,0.14,0.187,0,0.0615,0.854,171.877,4
spotify:track:6ObEJZG215KvEIulCujROS,MiKUSABBATH,ALGORITHM,Utsu-P,2014,239234,40,FALSE,eq5vxpeul2n9htsg2kbk8gpbv,2026-03-16T03:45:56Z,"vocaloid,j-rock",KARENT,0.479,0.928,4,-5.236,1,0.0632,0.00146,0.922,0.616,0.144,94.991,4
spotify:track:7AbI3EaS4kk4suw7XWjsPG,Strobe Light,Award Strobe Hello,Siinamota,4/9/2011,324053,36,FALSE,eq5vxpeul2n9htsg2kbk8gpbv,2026-03-16T03:45:56Z,vocaloid,siinamota,0.898,0.604,11,-5.818,0,0.0979,0.0636,0.0129,0.0594,0.866,119.988,4
spotify:track:58RiMptIWbZ0jLgTyuln1A,Bousou Lolita Holic,Imitation Gallery,Kairikibear,18/3/2015,252880,18,FALSE,eq5vxpeul2n9htsg2kbk8gpbv,2026-03-16T03:45:56Z,vocaloid,EXIT TUNES,0.335,0.942,11,-4.627,0,0.318,0.0257,0,0.136,0.409,190.049,4
spotify:track:6kg7BXfZ2kWEUmWtpV1GTS,脳漿炸裂ガール - TENKOMORI's REMIX,身辺整理 (Different Edition),Satsuki ga Tenkomori;Hatsune Miku;GUMI,25/6/2014,206693,20,FALSE,eq5vxpeul2n9htsg2kbk8gpbv,2026-03-16T03:45:56Z,"vocaloid,anime",Subcul-rise Record,0.473,0.99,5,-0.974,0,0.0829,0.0176,0.00000443,0.0579,0.769,154.982,4
spotify:track:5VKTlbxyLWGvHOFdXo9WFB,Masked bitcH - TENKOMORI's REMIX,身辺整理 (Different Edition),Satsuki ga Tenkomori;GUMI,25/6/2014,208853,25,FALSE,eq5vxpeul2n9htsg2kbk8gpbv,2026-03-16T03:45:56Z,"vocaloid,anime",Subcul-rise Record,0.491,0.983,8,-2.267,0,0.229,0.0592,0.00287,0.331,0.711,174.911,4
spotify:track:2ug4ny5QSBpOZKuUFG1ZRd,ネトゲ廃人シュプレヒコール 2.0.22 patched ver (feat. 初音ミク),ネトゲ廃人シュプレヒコール 2.0.22 patched ver,Satsuki ga Tenkomori;Hatsune Miku,17/8/2022,264026,19,FALSE,eq5vxpeul2n9htsg2kbk8gpbv,2026-03-16T03:45:56Z,vocaloid,KARENT,0.563,0.98,6,-1.996,0,0.0492,0.208,0.000926,0.0497,0.901,175.063,4
spotify:track:75Fyiz0Zt2rV8eF6yiQwqV,星くずの掃除婦,きくおミク,Kikuo,13/7/2012,267600,33,FALSE,eq5vxpeul2n9htsg2kbk8gpbv,2026-03-16T03:45:56Z,vocaloid,KarenT,0.593,0.614,11,-7.678,1,0.0309,0.0902,0.000658,0.306,0.323,80.031,4
spotify:track:6T2lJKZceH9Eic5Cp3EPDk,赤ずきんの狼,きくおミク2,Kikuo,14/11/2012,260000,49,FALSE,eq5vxpeul2n9htsg2kbk8gpbv,2026-03-16T03:45:56Z,vocaloid,KARENT,0.64,0.941,7,-3.77,1,0.0607,0.424,0.000296,0.265,0.447,99.954,4
spotify:track:7nBXkCUTZ9p3py3BTAf1Q9,からくりピエロ (feat. 花里みのり&桐谷遥&桃井愛莉&日野森雫&初音ミク),MORE MORE JUMP！ SEKAI ALBUM vol.2,MORE MORE JUMP!,7/2/2024,257665,40,FALSE,eq5vxpeul2n9htsg2kbk8gpbv,2026-03-16T03:45:56Z,"vocaloid,j-pop",KARENT,0.445,0.761,10,-4.086,1,0.0562,0.133,0,0.265,0.714,204.061,4
spotify:track:2oPcqRi0VJCQfi0AkAa4MU,オサナナブルー,first trip,Last Note.,9/12/2015,309150,20,FALSE,eq5vxpeul2n9htsg2kbk8gpbv,2026-03-16T03:45:56Z,vocaloid,KARENT,0.443,0.853,4,-5.165,0,0.0564,0.00617,0,0.193,0.644,147.962,4
spotify:track:1Pz7RU28wARhLVtxsZxVR6,The Disappearance of Hatsune Miku,The Disappearance of Hatsune Miku,dj-Jo;CircusP,22/1/2019,285635,44,FALSE,eq5vxpeul2n9htsg2kbk8gpbv,2026-03-16T03:45:56Z,"vocaloid,anime",dj-Jo,0.505,0.964,1,-2.042,1,0.12,0.0456,0.0273,0.673,0.385,119.98,4
spotify:track:7pKd9l7ef8BoII1NQREB6G,ごめんね ごめんね,きくおミク2,Kikuo,14/11/2012,286000,59,FALSE,eq5vxpeul2n9htsg2kbk8gpbv,2026-03-16T03:45:56Z,vocaloid,KARENT,0.606,0.938,6,-2.628,0,0.0622,0.0871,0.0000297,0.406,0.198,110.01,4
spotify:track:1JKqoi4RphMQuRGwwcuhdS,trick and treat,EXIT TUNES PRESENTS STARDOM,OSTER project,23/3/2017,218195,0,FALSE,eq5vxpeul2n9htsg2kbk8gpbv,2026-03-16T03:45:56Z,"vocaloid,shibuya-kei",EXIT TUNES,0.624,0.946,10,-3.93,0,0.0371,0.512,0.0000305,0.734,0.731,135.075,4
spotify:track:4ZaoxEyujcMzowX3WgPY0w,リモコン,ワン☆オポ！vol.04,Wonderful★opportunity!,18/3/2011,311500,38,FALSE,eq5vxpeul2n9htsg2kbk8gpbv,2026-03-16T03:45:56Z,vocaloid,KarenT,0.626,0.965,6,-3.174,1,0.0457,0.00867,0.00000367,0.125,0.934,164.998,4
spotify:track:6gav7LxBxdjcPb5sbLi9cQ,ルカルカ★ナイトフィーバー,みんなみくみくにしてあげる♪～Heartsnative2～,MOSAIC.TUNE feat.初音ミク;Hatsune Miku,7/11/2012,246933,21,FALSE,eq5vxpeul2n9htsg2kbk8gpbv,2026-03-16T03:45:56Z,vocaloid,NBCUniversal Entertainment,0.6,0.962,1,0.181,1,0.164,0.0913,0,0.356,0.899,87.894,4
spotify:track:061ynY0tt1ic33583L40Ei,星のカケラ-初音ミク「マジカルミライ」10th Anniversary Live- (feat. 初音ミク),初音ミク「マジカルミライ」10th Anniversary [Live],平沢栄司;Hatsune Miku,11/7/2024,242470,25,FALSE,eq5vxpeul2n9htsg2kbk8gpbv,2026-03-16T03:45:56Z,vocaloid,KARENT,0.395,0.195,10,-18.737,1,0.0752,0.78,0.000774,0.683,0.117,72.805,4
spotify:track:7KEHmWxJrOTPwmgLvOx9Im,ggrks -gugurekasu- (feat. MEGURINE LUKA & Camui Gackpo),ggrks -gugurekasu- (feat. MEGURINE LUKA & Camui Gackpo),ahmingP;Megurine Luka;Gackpo Camui,19/1/2011,219546,22,FALSE,eq5vxpeul2n9htsg2kbk8gpbv,2026-03-16T03:45:56Z,vocaloid,ahmingP,0.624,0.755,7,-7.809,1,0.0315,0.844,0.00014,0.341,0.703,126.03,4
spotify:track:2DxOKTkXeA4PJNvrztyRV7,Dancing Samurai (feat. Camui Gackpo),Dancing Samurai,mathru@KanimisoP;Gackpo Camui,16/12/2009,187605,37,FALSE,eq5vxpeul2n9htsg2kbk8gpbv,2026-03-16T03:45:56Z,vocaloid,mathru@KanimisoP,0.518,0.968,6,-0.928,0,0.0492,0.274,0,0.363,0.838,142.042,4
spotify:track:3usv2i1Hp4NggZJzaMUQSw,No Thank You feat.Hatsune Miku,Jinchikumugai Satsuki ga Tenkomori feat.Hatsune Miku,Satsuki ga Tenkomori;Hatsune Miku,27/6/2012,251720,15,FALSE,eq5vxpeul2n9htsg2kbk8gpbv,2026-03-16T03:45:56Z,vocaloid,U&R records,0.649,0.917,1,-3.449,1,0.0636,0.0541,0.00000108,0.0826,0.885,172.022,4
spotify:track:3dwKsepNiIvFAFG25vmh2d,Nostalogic (feat. 桐谷遥&日野森雫&MEIKO),MORE MORE JUMP！ SEKAI ALBUM Vol.1,MORE MORE JUMP!,2/3/2022,239293,39,FALSE,eq5vxpeul2n9htsg2kbk8gpbv,2026-03-16T03:45:56Z,"vocaloid,j-pop",KARENT,0.527,0.96,11,-2.872,0,0.108,0.0018,0.01,0.119,0.566,140.011,4
spotify:track:6upnQQE6IwsgPgxASNt7GM,Q,Alterour Setsuna Pop,Siinamota,9/10/2013,258000,40,FALSE,eq5vxpeul2n9htsg2kbk8gpbv,2026-03-16T03:45:56Z,vocaloid,U/M/A/A Inc.,0.625,0.811,7,-5.348,1,0.0532,0.00388,0.00145,0.502,0.738,120.082,4
spotify:track:56sMuOrk0LlwnxQyG1VoiQ,そして君は月になった,きくおミク2,Kikuo,14/11/2012,278000,45,FALSE,eq5vxpeul2n9htsg2kbk8gpbv,2026-03-16T03:45:56Z,vocaloid,KARENT,0.464,0.866,1,-2.483,1,0.0385,0.157,0,0.0628,0.829,206.009,3
spotify:track:5lQk0lpMkT5PH0T96Tj8GT,Fascinator (feat. HATSUNE MIKU),Fascinator (feat. HATSUNE MIKU),Maretu;Hatsune Miku,31/12/2025,198815,53,FALSE,eq5vxpeul2n9htsg2kbk8gpbv,2026-03-16T03:46:35Z,vocaloid,MARETU,0.647,0.83,4,-2.453,0,0.0526,0.0608,0.000287,0.12,0.792,140.01,4
spotify:track:1vzNJOqxScJVFUpGJvZbIy,ミラレルミラー,Flitter,Namitape,25/3/2023,179240,49,FALSE,eq5vxpeul2n9htsg2kbk8gpbv,2026-03-16T03:46:35Z,vocaloid,Namitape,0.556,0.782,6,-9.076,0,0.0385,0.00745,0.00602,0.0972,0.895,157.997,4
spotify:track:72vNbz6kcsk64PIqoih2Jh,Mai Mai Mai (feat. Hatsune Miku),Mai Mai Mai（feat. Hatsune Miku）,Mitchie M;Hatsune Miku,5/2/2021,227586,33,FALSE,eq5vxpeul2n9htsg2kbk8gpbv,2026-03-16T03:46:35Z,vocaloid,Mitchie M,0.746,0.924,5,-2.888,0,0.0398,0.0452,0.000067,0.371,0.961,144.994,4
spotify:track:2OqTRiW1ykRipgAZHeWKKO,Playing Immortal,UNDERWORLD,PinocchioP,28/1/2026,151784,47,FALSE,eq5vxpeul2n9htsg2kbk8gpbv,2026-03-16T03:46:35Z,vocaloid,mui,0.626,0.92,1,-2.811,0,0.0512,0.0575,0.0000109,0.0751,0.656,147.104,4
spotify:track:6wFIjyYIoxJZHNkWw82DwS,Rainborn Menoko,Rainborn Menoko,Kikuo,22/10/2025,332400,41,FALSE,eq5vxpeul2n9htsg2kbk8gpbv,2026-03-16T03:46:35Z,vocaloid,きくお,0.577,0.878,5,-7.682,0,0.0399,0.00807,0.658,0.676,0.651,100.011,4
spotify:track:0Hu6nUJMqkoOmHY0FVBSYk,"ハーモニー feat. 原口沙輔, 初音ミク",ハーモニー,Sheeno Mirin;Sasuke Haraguchi;Hatsune Miku,29/11/2025,180000,35,FALSE,eq5vxpeul2n9htsg2kbk8gpbv,2026-03-16T03:46:35Z,vocaloid,FAVES,0.637,0.927,5,-4.438,0,0.0922,0.0878,0.00529,0.0781,0.895,96.17,4
spotify:track:1x1lx8HXDMdekv49Qk12EQ,箱庭パレード (feat. 初音ミク),箱庭パレード,GYU P;Hatsune Miku,21/1/2026,161818,6,FALSE,eq5vxpeul2n9htsg2kbk8gpbv,2026-03-16T03:46:35Z,vocaloid,KARENT,0.588,0.971,1,-5.557,1,0.046,0.0222,0.00025,0.275,0.964,131.997,4
spotify:track:6TJnkjQL9Ar8JQVrGiBhVf,Good-bye Declaration,Good-bye Declaration,Chinozo,24/4/2020,172470,51,FALSE,eq5vxpeul2n9htsg2kbk8gpbv,2026-03-16T03:46:35Z,vocaloid,Chinozo,0.552,0.905,9,-4.992,0,0.101,0.032,0,0.345,0.896,169.929,3
spotify:track:5e1RqXcJg9CbVsywsm85q4,Write over me,Write over me,Iyowa,13/9/2024,191552,45,FALSE,eq5vxpeul2n9htsg2kbk8gpbv,2026-03-16T03:46:35Z,vocaloid,Igusuri Records,0.503,0.888,2,-5.068,0,0.0504,0.00115,0.0000699,0.409,0.338,161.023,4
spotify:track:5RSm1PS0g4dME3ndfWzmU4,snowloop*,snowloop*,picco;Reno;purini;Mi7s3,27/12/2025,149317,24,FALSE,eq5vxpeul2n9htsg2kbk8gpbv,2026-03-16T03:46:35Z,"vocaloid,future bass",U&R records,0.378,0.831,6,-4.604,1,0.0447,0.0194,0,0.241,0.378,171.957,4
spotify:track:0ZaFLV2dyQtAwNaOZjWpL9,SHIAWASE FOR YOU! (feat. 初音ミク),ふかしぎプラリネージュ,いよわ;Hatsune Miku,21/1/2026,204133,41,FALSE,eq5vxpeul2n9htsg2kbk8gpbv,2026-03-16T03:46:35Z,vocaloid,KARENT,0.731,0.884,1,-5.063,0,0.105,0.127,0.0000284,0.0524,0.718,100.002,4
spotify:track:6OgXRMxyvx65ARHy2ZKwtA,Fake meme,UNDERWORLD,PinocchioP,28/1/2026,192743,30,FALSE,eq5vxpeul2n9htsg2kbk8gpbv,2026-03-16T03:46:35Z,vocaloid,mui,0.752,0.9,2,-4.774,1,0.0659,0.155,0,0.356,0.795,126.012,4
spotify:track:1iPb0yRJseRZUMoxZr8FBl,君だけ,君だけ,Maiku Tachibana,16/3/2026,267519,10,FALSE,eq5vxpeul2n9htsg2kbk8gpbv,2026-03-16T03:46:35Z,vocaloid,Rebellion Against Aesthetics,0.613,0.666,5,-5.167,1,0.0356,0.0728,0,0.251,0.423,126.955,4
spotify:track:5JOyi08AMEwT1kh2YqaU9W,shattered screens,shattered screens,reiilumina,3/9/2023,212624,15,FALSE,31lqaiwps3tha6qe366yxuvzrmsq,2026-03-16T06:15:23Z,vocaloid,reisies,0.59,0.305,5,-14.075,1,0.0304,0.968,0.207,0.163,0.512,148.982,4
spotify:track:7qiD0aWOjz51fUqkvjVgip,bitter wishes,shoegazer girl,reiilumina,3/10/2025,145000,11,FALSE,31lqaiwps3tha6qe366yxuvzrmsq,2026-03-16T06:15:26Z,vocaloid,reisies,0.545,0.836,8,-7.15,1,0.0311,0.000125,0.0000236,0.0754,0.484,110.027,4
spotify:track:12dx23kvKwlhWQmPBBOQga,artificial heartache,artificial heartache,reiilumina,8/3/2026,203275,16,FALSE,31lqaiwps3tha6qe366yxuvzrmsq,2026-03-16T06:15:30Z,vocaloid,reisies,0.356,0.432,0,-15.826,1,0.0288,0.544,0.937,0.0686,0.511,149.994,3
spotify:track:3TnAoQFPkmHCSKK9RuSCKD,moongazer,shoegazer girl,reiilumina,3/10/2025,169500,8,FALSE,31lqaiwps3tha6qe366yxuvzrmsq,2026-03-16T06:15:33Z,vocaloid,reisies,0.393,0.614,7,-10.516,1,0.0457,0.000146,0.00118,0.428,0.171,115.981,3
spotify:track:4uCyy6UwhXEJSwS2Msyv3X,breath of air,shoegazer girl,reiilumina,3/10/2025,109000,6,FALSE,31lqaiwps3tha6qe366yxuvzrmsq,2026-03-16T06:15:38Z,vocaloid,reisies,,,,,,,,,,,,
spotify:track:3Mj3CVtvTCEV9ITpc33xMF,sungazer,shoegazer girl,reiilumina,3/10/2025,258000,5,FALSE,31lqaiwps3tha6qe366yxuvzrmsq,2026-03-16T06:15:41Z,vocaloid,reisies,0.368,0.679,8,-10.311,1,0.0419,0.000778,0.0348,0.36,0.419,155.034,4
spotify:track:0TOocCdLyjZyOqRdDB66JM,unsent letters,shoegazer girl,reiilumina,3/10/2025,225000,5,FALSE,31lqaiwps3tha6qe366yxuvzrmsq,2026-03-16T06:15:44Z,vocaloid,reisies,0.451,0.737,6,-8.714,1,0.0332,0.000353,0.209,0.33,0.44,108.021,4
spotify:track:1yzLRogY6irFR7V9N58p91,arrival (raingazer),shoegazer girl,reiilumina,3/10/2025,77500,5,FALSE,31lqaiwps3tha6qe366yxuvzrmsq,2026-03-16T06:15:47Z,vocaloid,reisies,0.398,0.0791,9,-27.503,1,0.032,0.937,0.894,0.102,0.435,54.091,4
spotify:track:5qT2bSWxcGEssVRSOxTBZQ,gazing into you (stargazer),shoegazer girl,reiilumina,3/10/2025,242500,4,FALSE,31lqaiwps3tha6qe366yxuvzrmsq,2026-03-16T06:15:58Z,vocaloid,reisies,0.163,0.599,9,-12.458,1,0.0473,0.347,0.355,0.326,0.537,79.99,4
spotify:track:34kW2SO9IdzYokvcveTjR6,netgazer,shoegazer girl,reiilumina,3/10/2025,201000,4,FALSE,31lqaiwps3tha6qe366yxuvzrmsq,2026-03-16T06:16:03Z,vocaloid,reisies,0.373,0.555,7,-10.254,1,0.0326,0.00123,0.0000238,0.0982,0.264,176.006,4
